sku,price_family,community,role_b2b,elasticity_final,elasticity_operative,elasticity_source,price_mean,cost_mean,q_mean,q_total,revenue_total,guardrail_pct,p_min_guardrail,p_max_guardrail
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1963516601124633,-1.1836012557010578,blended_GAM_adjusted,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.1,574.9727720600858,702.7444991845495
Firestone_SUV / 4x4_Mud Terrain (M/T)_0010,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9506449390465715,-0.9228753080897508,blended_GAM_adjusted,456.3131920168067,109.79624075630252,166.86672268907563,39714.28,17448153.64,0.1,410.68187281512604,501.9445112184874
Fulda_Agrícola_Implementos_0017,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,KVI,-1.1544944846898288,-1.1272955580822954,blended_GAM_adjusted,594.1617317991632,175.0139560669456,103.696820083682,24783.54,14125349.76,0.05,564.4536452092051,623.8698183891214
Fulda_Agrícola_Implementos_0018,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1722716313461785,-1.1590396263594474,blended_GAM_adjusted,667.8959387234044,200.3720421276596,202.37340425531917,47557.75,30608940.62,0.1,601.1063448510639,734.6855325957448
Fulda_Agrícola_Implementos_0027,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2604084318523006,-1.2489391628756918,blended_GAM_adjusted,630.9389132,209.8468248,271.53896000000003,67884.74,40963800.28,0.15,536.29807622,725.5797501799999
Fulda_Agrícola_Implementos_0048,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Competitive Fighter,-1.1928884312676236,-1.166457383591646,blended_GAM_adjusted,635.1483168776371,183.7630620253165,144.89898734177214,34341.06,20642014.8,0.1,571.6334851898733,698.6631485654008
Fulda_Agrícola_Implementos_0077,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,KVI,-1.142199639032062,-1.1283661941990484,blended_GAM_adjusted,707.2011251028807,167.28303950617283,57.1319341563786,13883.06,9294658.12,0.05,671.8410688477367,742.5611813580248
Fulda_Agrícola_Premium Radial_0025,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Competitive Fighter,-0.7602814189204746,-0.7602814189204746,sku_hierarchical,1955.1855050420168,545.437443697479,53.908109243697474,12830.13,24430901.68,0.1,1759.6669545378152,2150.7040555462186
Fulda_Agrícola_Premium Radial_0033,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Premium Leader,-0.8045010539347823,-0.8045010539347823,sku_hierarchical,1910.8117088353413,506.6424670682731,30.19951807228916,7519.68,13921920.4,0.15,1624.18995251004,2197.4334651606423
Fulda_Camión_Long Haul_0020,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Competitive Fighter,-0.9407687159031528,-0.9607782070617862,blended_GAM_adjusted,616.0215917012448,176.66105145228215,130.93817427385892,31556.1,18772087.32,0.1,554.4194325311204,677.6237508713693
Fulda_Camión_Obras / Mixto_0022,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Premium Leader,-0.8428554048720649,-0.8428554048720649,sku_hierarchical,783.6924941422594,221.254540167364,251.96569037656903,60219.8,45592801.58,0.15,666.1386200209205,901.2463682635982
Fulda_Camión_Obras / Mixto_0045,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Competitive Fighter,-0.8130547195047636,-0.8130547195047636,sku_hierarchical,766.2918139240506,249.2501181434599,28.5468776371308,6765.61,5058266.08,0.1,689.6626325316456,842.9209953164558
Fulda_Camión_Obras / Mixto_0072,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,KVI,-0.8011256630493474,-0.8011256630493474,sku_hierarchical,739.1979563492064,254.57481825396823,41.66003968253968,10498.33,7590671.53,0.05,702.238058531746,776.1578541666668
Fulda_Camión_Obras / Mixto_0078,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Premium Leader,-0.8378444178145186,-0.8378444178145186,sku_hierarchical,838.9660578313253,235.5390236947791,96.2140562248996,23957.3,19347084.21,0.15,713.1211491566265,964.810966506024
Fulda_Camión_Regional_0007,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.08102449976126,-1.0973125438042797,blended_GAM_adjusted,610.9820521739131,201.37583260869565,250.72395652173915,57666.51,33982607.38,0.1,549.8838469565218,672.0802573913045
Fulda_Camión_Regional_0023,Camión | Regional,Camión_|_Regional_Community_03,Traffic Driver,-0.9624720361266008,-0.9112701401866478,blended_GAM_adjusted,577.0212382978724,153.5869085106383,119.55838297872342,28096.22,15619131.82,0.08,530.8595392340426,623.1829373617022
Fulda_Camión_Regional_0028,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0505583639887373,-1.066237085316306,blended_GAM_adjusted,618.7002491596638,196.24296092436973,223.32810924369747,53152.09,31850270.18,0.1,556.8302242436974,680.5702740756302
Fulda_Camión_Regional_0044,Camión | Regional,Camión_|_Regional_Community_01,KVI,-1.028725273901451,-1.028725273901451,sku_hierarchical,644.714398340249,217.2370062240664,49.16311203319502,11848.31,7380038.59,0.05,612.4786784232365,676.9501182572615
Fulda_Camión_Regional_0065,Camión | Regional,Camión_|_Regional_Community_02,Premium Leader,-1.1043866843863102,-1.1211419721218303,blended_GAM_adjusted,608.1753962809917,175.38018099173553,170.14264462809916,41174.52,24056874.88,0.15,516.9490868388428,699.4017057231404
Fulda_Coche_Budget_0000,Coche | Budget,Coche_|_Budget_Community_02,Competitive Fighter,-2.5278812235514936,-2.477625123076595,blended_GAM_adjusted,93.87427649572648,28.16571752136752,126.20115384615384,29531.07,2518380.98,0.1,84.48684884615383,103.26170414529913
Fulda_Coche_Budget_0016,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.5277296086418644,-2.722082259510972,blended_GAM_adjusted,97.34436034482758,26.1065400862069,434.4256034482759,100786.74,8785804.93,0.1,87.60992431034482,107.07879637931035
Fulda_Coche_Budget_0037,Coche | Budget,Coche_|_Budget_Community_03,Premium Leader,-2.583454797376803,-2.6791927171021035,blended_GAM_adjusted,96.84587958333331,33.267093333333335,327.11245833333334,78506.99,6982383.98,0.15,82.31899764583332,111.37276152083331
Fulda_Coche_Budget_0051,Coche | Budget,Coche_|_Budget_Community_03,Premium Leader,-2.614567267291223,-2.710927436414812,blended_GAM_adjusted,103.7469306122449,25.994948163265303,242.25697959183677,59352.96,5622384.55,0.15,88.18489102040816,119.30897020408162
Fulda_Coche_Budget_0066,Coche | Budget,Coche_|_Budget_Community_02,Competitive Fighter,-2.5403394681900124,-2.490332532607884,blended_GAM_adjusted,98.43407408906884,30.9689016194332,354.91842105263163,87664.85,7685130.47,0.1,88.59066668016196,108.27748149797574
Fulda_Coche_Eco_0023,Coche | Eco,Coche_|_Eco_Community_01,KVI,-1.411336865208636,-1.3551413511193502,blended_GAM_adjusted,188.6523349593496,49.0760150406504,331.38918699187,81521.74,14631235.16,0.05,179.2197182113821,198.0849517073171
Fulda_Coche_Eco_0041,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.5561037165116498,-1.532346724236862,blended_GAM_adjusted,179.06661158798283,63.302177253218886,306.93776824034336,71516.5,12064233.18,0.15,152.2066198497854,205.92660332618024
Fulda_Coche_Eco_0065,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.439299360385583,-1.3836630961998364,blended_GAM_adjusted,161.95797222222222,54.404826495726496,94.83675213675214,22191.8,3432872.71,0.1,145.762175,178.15376944444446
Fulda_Coche_Performance_0036,Coche | Performance,Coche_|_Performance_Community_02,Traffic Driver,-0.9920111529229728,-0.9979439978613712,blended_GAM_adjusted,339.06040163265305,88.95101020408164,155.02191836734696,37980.37,12376906.23,0.08,311.93556950204083,366.18523376326533
Fulda_Furgoneta_Reforzado_0019,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Premium Leader,-1.1239365635354142,-1.162544269368898,blended_GAM_adjusted,232.9819548117155,63.17019874476988,250.52251046025103,59874.88,13340136.31,0.15,198.03466158995818,267.9292480334728
Fulda_Furgoneta_Reforzado_0020,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Competitive Fighter,-1.0640433813290204,-1.0782175934890394,blended_GAM_adjusted,245.41143414634143,82.26329715447156,178.59016260162602,43933.18,10434210.3,0.1,220.87029073170729,269.9525775609756
Fulda_Furgoneta_Reforzado_0023,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Traffic Driver,-1.0204016740809527,-1.0569386821253477,blended_GAM_adjusted,256.747987654321,66.81848518518518,94.40053497942388,22939.33,5663230.27,0.08,236.2081486419753,277.28782666666666
Fulda_Furgoneta_Reforzado_0052,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Traffic Driver,-0.9519180495678432,-0.9638497550926388,blended_GAM_adjusted,239.96395982905983,66.88018376068376,133.90294871794873,31333.29,7268179.18,0.08,220.76684304273505,259.1610766153846
Fulda_Furgoneta_Reforzado_0058,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Traffic Driver,-1.0019620490755068,-1.021342892884549,blended_GAM_adjusted,260.8307413934426,59.404345081967215,89.26758196721312,21781.29,5538602.38,0.08,239.9642820819672,281.69720070491803
Fulda_Furgoneta_Standard_0001,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Premium Leader,-1.4002846573425274,-1.3608520461417946,blended_GAM_adjusted,166.65336991869918,54.04053739837399,407.87353658536585,100336.89,15962437.2,0.15,141.6553644308943,191.65137540650406
Fulda_Industrial_Construcción Pesada_0051,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Competitive Fighter,-0.8787092856661295,-0.9021881126420148,blended_GAM_adjusted,2048.3230851851854,610.1027386831275,38.638806584362136,9389.23,18594459.17,0.1,1843.490776666667,2253.1553937037042
Fulda_Industrial_Manipulación Ligera_0012,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Traffic Driver,-1.2440534147534468,-1.269938828738408,blended_GAM_adjusted,357.8913898305085,100.1301652542373,171.14313559322034,40389.78,13763949.27,0.08,329.26007864406785,386.5227010169492
Fulda_Industrial_Manipulación Ligera_0023,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Premium Leader,-1.30362427736856,-1.3307011086058231,blended_GAM_adjusted,313.8189564102564,86.65415085470086,104.7084188034188,24501.77,7312587.27,0.15,266.74611294871795,360.89179987179483
Fulda_Industrial_Manipulación Ligera_0028,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Competitive Fighter,-1.2845012262810511,-1.3111955964965645,blended_GAM_adjusted,325.36883666666665,95.56933208333334,207.13975,49713.54,15351613.08,0.1,292.831953,357.90572033333336
Fulda_Industrial_Manipulación Ligera_0053,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Competitive Fighter,-1.2659262140849303,-1.2922490840565208,blended_GAM_adjusted,303.64935042372883,93.81188601694916,264.02690677966103,62310.35,17899810.66,0.1,273.284415381356,334.01428546610174
Fulda_Industrial_Portuario/Especial_0009,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_02,Premium Leader,-0.6985585838824429,-0.6985585838824429,sku_hierarchical,4978.084135714285,2534.6311962184877,1.0541176470588236,250.88,1206538.65,0.15,4231.371515357142,5724.796756071428
Fulda_Industrial_Portuario/Especial_0052,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,KVI,-0.647998645268765,-0.647998645268765,sku_hierarchical,5503.424364,2736.2544484,1.23392,308.48,1660196.87,0.05,5228.2531458,5778.5955822000005
Fulda_Industrial_Portuario/Especial_0055,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6744967998129546,-0.6744967998129546,sku_hierarchical,5383.575871982758,2336.7060616379317,1.534051724137931,355.9,1863538.1,0.1,4845.218284784482,5921.933459181035
Fulda_Industrial_Portuario/Especial_0057,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Competitive Fighter,-0.6904030519839728,-0.6904030519839728,sku_hierarchical,6022.5786602362205,2441.38864488189,0.7420866141732284,188.49,1102378.27,0.1,5420.320794212598,6624.836526259843
Fulda_SUV / 4x4_All Terrain (A/T)_0039,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.2830663830018945,-1.2511788982735093,blended_GAM_adjusted,350.5776315352697,93.28264232365144,100.37373443983402,24190.07,8067801.24,0.1,315.51986838174275,385.6353946887967
Fulda_SUV / 4x4_All Terrain (A/T)_0065,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Competitive Fighter,-1.2944840444972476,-1.2706035448439792,blended_GAM_adjusted,326.0135621513944,96.20972390438249,82.20099601593625,20632.45,6433831.76,0.1,293.41220593625496,358.61491836653386
Fulda_SUV / 4x4_Highway Terrain (H/T)_0018,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,Competitive Fighter,-1.6246730488876582,-1.6364437125951787,blended_GAM_adjusted,249.25108015873016,73.87055277777777,221.4847619047619,55814.16,13297392.71,0.1,224.32597214285715,274.1761881746032
Fulda_SUV / 4x4_Highway Terrain (H/T)_0062,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,Traffic Driver,-1.5427014789238254,-1.5427014789238254,sku_hierarchical,195.26080406504065,59.57695040650407,216.2311382113821,53192.86,9940991.19,0.08,179.6399397398374,210.8816683902439
Fulda_SUV / 4x4_Mud Terrain (M/T)_0026,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.9154956626864188,-0.8870230462023948,blended_GAM_adjusted,393.316941563786,119.83914320987655,114.25341563786009,27763.58,10496244.78,0.08,361.8515862386831,424.7822968888889
Fulda_SUV / 4x4_Mud Terrain (M/T)_0031,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9722364775859575,-0.9722364775859575,sku_hierarchical,391.5660433333333,93.32052083333332,104.80425,25153.02,9572620.34,0.1,352.40943899999996,430.72264766666666
Fulda_SUV / 4x4_Mud Terrain (M/T)_0056,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9829248349078178,-0.955800801868222,blended_GAM_adjusted,388.31704512195125,124.59780975609756,260.5335365853659,64091.25,23995046.81,0.1,349.4853406097561,427.14874963414644
Fulda_SUV / 4x4_Mud Terrain (M/T)_0076,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9863334189831672,-0.9592775576250784,blended_GAM_adjusted,437.9873589430894,127.1419662601626,238.6141056910569,58699.07,24729568.31,0.1,394.18862304878047,481.7860948373984
Fulda_SUV / 4x4_Mud Terrain (M/T)_0078,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.9174803716266968,-0.8890474493214785,blended_GAM_adjusted,435.1290159183674,134.12718857142858,131.44857142857143,32204.9,13585812.14,0.08,400.318694644898,469.9393371918368
GT Radial_Agrícola_Premium Radial_0020,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7598213740655957,-0.7598213740655957,sku_hierarchical,1712.5671629787234,576.2420344680851,34.90502127659575,8202.68,13680491.96,0.1,1541.310446680851,1883.823879276596
GT Radial_Agrícola_Premium Radial_0032,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7465483650035855,-0.7465483650035855,sku_hierarchical,1743.096596103896,676.6109255411255,17.763160173160173,4103.29,6938964.37,0.1,1568.7869364935063,1917.4062557142856
GT Radial_Agrícola_Premium Radial_0038,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.8239001490507635,-0.8239001490507635,sku_hierarchical,1626.1240705128205,651.5710162393162,55.4191452991453,12968.08,20413890.93,0.15,1382.2054599358974,1870.0426810897434
GT Radial_Agrícola_Premium Radial_0048,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.8119046980676449,-0.8119046980676449,sku_hierarchical,1501.750352813853,715.1311177489177,27.086233766233768,6256.92,9012943.03,0.15,1276.487799891775,1727.0129057359306
GT Radial_Agrícola_Premium Radial_0079,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Competitive Fighter,-0.7310652022731532,-0.7310652022731532,sku_hierarchical,2126.6952312,814.8270756,11.09632,2774.08,5774384.78,0.1,1914.02570808,2339.36475432
GT Radial_Agrícola_Tractor_0050,Agrícola | Tractor,Agrícola_|_Tractor_Community_02,Competitive Fighter,-0.9300533656941046,-0.9910754356053848,blended_GAM_adjusted,1157.0986733606558,337.507956147541,55.23139344262295,13476.46,14875893.59,0.1,1041.3888060245902,1272.8085406967214
GT Radial_Camión_Long Haul_0011,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.8561379360112761,-0.8561379360112761,sku_hierarchical,646.0760748917749,189.75782727272727,195.05930735930733,45058.7,28360909.91,0.08,594.3899889004329,697.7621608831168
GT Radial_Camión_Long Haul_0027,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Competitive Fighter,-0.9383661059861584,-0.9383661059861584,sku_hierarchical,612.3010333333334,219.9038951219512,207.6378048780488,51078.9,30389219.54,0.1,551.0709300000001,673.5311366666668
GT Radial_Camión_Long Haul_0053,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-0.9711389414313754,-0.9711389414313754,sku_hierarchical,644.60390375,173.80828541666668,70.61725,16948.14,10615287.52,0.15,547.9133181875,741.2944893124999
GT Radial_Camión_Long Haul_0056,Camión | Long Haul,Camión_|_Long_Haul_Community_03,KVI,-0.9067164839872606,-0.9067164839872606,sku_hierarchical,629.3737884,164.3944124,72.55,18137.5,11153095.46,0.05,597.9050989799999,660.84247782
GT Radial_Camión_Obras / Mixto_0000,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Premium Leader,-0.8332895040045426,-0.8332895040045426,sku_hierarchical,764.9008187234042,268.4595540425532,67.05655319148937,15758.29,11731033.0,0.15,650.1656959148936,879.6359415319148
GT Radial_Camión_Obras / Mixto_0013,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Premium Leader,-0.8504490599111796,-0.8504490599111796,sku_hierarchical,765.7067034883721,243.3025062015504,83.88007751937985,21641.06,16168917.09,0.15,650.8506979651163,880.5627090116278
GT Radial_Camión_Obras / Mixto_0056,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Competitive Fighter,-0.8260670754117361,-0.8260670754117361,sku_hierarchical,839.6270324894515,217.0589476793249,92.9709282700422,22034.11,17982663.08,0.1,755.6643292405064,923.5897357383967
