sku,price_family,community,role_b2b,elasticity_operative,price_mean,cost_mean,q_mean,q_total,revenue_total,current_margin_pct,optimal_markup,suggested_price
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1836012557010578,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.7238770173944753,0.8448791306897447,325.4432315376562
Falken_SUV / 4x4_Highway Terrain (H/T)_0052,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,Traffic Driver,-1.555482514333841,212.40813347107436,69.01578388429752,181.0444214876033,43812.75,8729257.27,0.6750793731083935,0.6428873296774186,113.38515689126739
Falken_SUV / 4x4_Mud Terrain (M/T)_0015,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Premium Leader,-0.9899648057178108,460.24,113.6885,92.03162393162394,21535.4,9594495.48,0.7529799669737529,1.0101369202462838,228.52945125741965
Falken_SUV / 4x4_Mud Terrain (M/T)_0044,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.8486125942645245,431.85585206611574,128.37747396694215,68.57677685950412,16595.579999999998,6990933.98,0.702730729819338,1.1783940124842007,279.6567206274331
Falken_SUV / 4x4_Mud Terrain (M/T)_0055,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9772047861315265,390.32531693548384,132.87043467741935,234.48701612903224,58152.78,21808689.05,0.6595905289449076,1.023326956838508,268.84033224967266
Falken_SUV / 4x4_Mud Terrain (M/T)_0079,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Premium Leader,-1.0153386764560595,457.3794839506173,133.2585744855967,189.28609053497942,45996.52,20159660.98,0.7086476784341633,0.9848930442504193,264.5040175831873
Firestone_Agrícola_Implementos_0000,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.186891166626491,611.230787398374,184.9089085365854,115.86239837398375,28502.15,16499581.67,0.697481029508303,0.8425372335041527,340.7015487852724
Firestone_Agrícola_Implementos_0064,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1603280368193907,640.832558436214,195.83480658436213,137.91798353909465,33514.07,20412803.87,0.6944056540100798,0.8618252496433073,364.61018765777885
Firestone_Agrícola_Implementos_0070,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.161301866332612,597.9212681034483,172.88934612068965,113.14866379310345,26250.49,15014705.73,0.7108493118683018,0.8611025513616001,321.7648031684543
Firestone_Agrícola_Implementos_0073,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Traffic Driver,-1.096012727146932,630.5200145228216,187.87800456431535,84.47900414937759,20359.44,12309650.16,0.7020268980573097,0.9123981640278339,359.2975509900097
Firestone_Agrícola_Premium Radial_0013,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.8098104955331711,1724.5375908333333,659.0532620833333,34.638875,8313.33,13797934.52,0.6178376942396108,1.2348568035557628,1472.8896666725568
Firestone_Agrícola_Tractor_0014,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,KVI,-0.9597288156857494,1118.2195821011674,271.5382490272374,60.512723735408564,15551.77,16852740.1,0.7571691165370141,1.0419610036252542,554.4705155063019
Firestone_Agrícola_Tractor_0039,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Competitive Fighter,-1.0131273557507119,1118.0682020746888,336.41336307053945,128.69427385892115,31015.32,33422071.52,0.6991119482279432,0.9870427388262706,668.4677303334413
Firestone_Camión_Long Haul_0052,Camión | Long Haul,Camión_|_Long_Haul_Community_02,Competitive Fighter,-0.9199798771022466,649.8505037344398,190.07243402489627,222.25485477178424,53563.42,33665492.08,0.7075136005394727,1.0869802969493212,396.67742480315826
Firestone_Camión_Obras / Mixto_0028,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Premium Leader,-0.835560978763168,739.8677572580644,224.7026068548387,178.83399193548388,44350.83,32040109.45,0.696293554286536,1.1968007427539775,493.62685363746465
Firestone_Camión_Regional_0001,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0674045113320463,672.7215662698413,209.55598174603176,95.68484126984127,24112.58,15649352.61,0.6884952226104568,0.9368519519859156,405.87891229512655
Firestone_Camión_Regional_0029,Camión | Regional,Camión_|_Regional_Community_03,Competitive Fighter,-1.0048063781160204,641.8683684647302,162.53333402489625,94.83253112033195,22854.64,14062002.94,0.7467808946347428,0.9952166126522484,324.2892081562299
Firestone_Camión_Regional_0038,Camión | Regional,Camión_|_Regional_Community_03,Traffic Driver,-0.9256055328176688,687.717382278481,186.49399789029536,36.866118143459914,8737.27,5817897.32,0.7288217475724972,1.0803738358778652,387.9772337592323
Firestone_Camión_Regional_0056,Camión | Regional,Camión_|_Regional_Community_02,Traffic Driver,-0.998755907856303,692.6752465811966,188.69291025641027,40.71162393162393,9526.52,6440766.33,0.7275882006932791,1.0012456418369202,377.6208642961662
Firestone_Camión_Regional_0068,Camión | Regional,Camión_|_Regional_Community_01,Premium Leader,-1.1046920841603283,592.2044995951417,203.31746396761133,149.9643724696356,37041.2,21340710.69,0.6566769348989943,0.9052296240178961,387.3664554312843
Firestone_Coche_Budget_0023,Coche | Budget,Coche_|_Budget_Community_02,Premium Leader,-2.517576363584323,96.0010717948718,28.566589316239316,387.59628205128206,90697.53,8168087.21,0.7024346834660518,0.3972074152206769,39.91345042021334
Firestone_Coche_Budget_0061,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.714883472687986,101.07752573839662,29.96097004219409,166.604388185654,39485.24,3650523.27,0.7035842555175178,0.368339934313979,40.99679177951896
Firestone_Coche_Budget_0067,Coche | Budget,Coche_|_Budget_Community_02,Premium Leader,-2.573226625019083,105.34827171314741,29.58982988047809,343.04099601593623,86103.29,8119466.3,0.7191237274300221,0.38861715104186906,41.08894526844305
Firestone_Coche_Eco_0008,Coche | Eco,Coche_|_Eco_Community_02,Competitive Fighter,-1.4372362640873764,177.77434083333335,58.545359999999995,226.25266666666667,54300.64,9070275.43,0.6706759832405323,0.6957798275671712,99.28004048565795
Firestone_Coche_Eco_0033,Coche | Eco,Coche_|_Eco_Community_02,Competitive Fighter,-1.4030647855697735,181.33627605042017,56.612835294117644,395.43046218487393,94112.45,16189973.08,0.6878019306055642,0.7127254637738684,96.96224458467127
Firestone_Coche_Eco_0042,Coche | Eco,Coche_|_Eco_Community_02,Competitive Fighter,-1.4031863963170594,192.50712510121457,58.687771255060724,437.1356680161943,107972.51,19439887.3,0.6951397449616245,0.7126636935938789,100.51241508648496
Firestone_Coche_Eco_0048,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.4170091681826442,192.43172073170732,62.40756666666667,267.844593495935,65889.77,12041082.44,0.6756898164742978,0.7057117359957024,106.44931887826753
Firestone_Coche_Eco_0064,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.444201325276832,199.40829333333335,47.36511083333333,127.73649999999999,30656.76,5761241.5,0.7624717104711526,0.6924242364950848,80.16186153860923
Firestone_Coche_Eco_0068,Coche | Eco,Coche_|_Eco_Community_01,Traffic Driver,-1.3247844300779235,196.26378137651824,41.88835384615385,152.01995951417004,37548.93,7101247.21,0.7865711464827329,0.754839789248716,73.50735003536026
Firestone_Coche_Performance_0018,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.051861795390851,379.3821108695652,96.76896608695652,85.51065217391304,19667.45,7089544.73,0.7449300762622766,0.9506952380834593,188.76676134008585
Firestone_Coche_Touring_0016,Coche | Touring,Coche_|_Touring_Community_02,Traffic Driver,-1.7404248950160885,165.40096958333334,52.348454583333336,220.97441666666666,53033.86,8219536.66,0.683505757461967,0.5745723374008368,82.42642849260072
Firestone_Coche_Touring_0046,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.806015117042726,151.54864360000002,43.0142904,190.07288,47518.22,6745380.89,0.7161684236941598,0.5537052212704942,66.8315275837253
Firestone_Furgoneta_Reforzado_0004,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Competitive Fighter,-1.0773265109525834,228.51772978723403,66.51412170212767,205.82421276595747,48368.69,10549813.17,0.7089323363922048,0.928223699903003,128.25410584427524
Firestone_Furgoneta_Reforzado_0017,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Competitive Fighter,-1.1026040281921796,252.42467264957264,78.55181666666667,252.30461538461537,59039.28,14135018.72,0.688810860514749,0.9069439022815758,149.79390780564026
Firestone_Furgoneta_Reforzado_0024,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Traffic Driver,-0.9899517058771722,246.38880588235293,70.37055336134453,177.48445378151263,42241.3,10045863.73,0.7143922463955386,1.010150287193984,141.4553880493063
Firestone_Furgoneta_Reforzado_0040,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Premium Leader,-1.1709142337174885,262.92327682403436,74.77699656652361,201.22326180257508,46885.02,11810790.86,0.7155938512946143,0.8540335160374132,138.63905786294933
Firestone_Furgoneta_Standard_0002,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Premium Leader,-1.371542750031492,167.84220162601628,46.09585894308943,250.55585365853656,61636.74,9933516.96,0.7253619262824041,0.7291059647809294,79.7046246501963
Firestone_Furgoneta_Standard_0029,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Competitive Fighter,-1.3553084223284761,157.65625291666666,57.951069999999994,442.58441666666664,106220.26,15859906.12,0.6324213665624062,0.7378394345708842,100.70965472157772
Firestone_Furgoneta_Standard_0036,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3410071964164865,172.8635530612245,52.62011959183673,244.33910204081633,59863.08,9815280.0,0.6955973734197177,0.7457081532986961,91.85937179902184
Firestone_Industrial_Construcción Pesada_0049,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,KVI,-0.8555959812984123,1774.6550020491802,546.2340418032787,49.125860655737704,11986.71,20372518.06,0.6922026866221622,1.168775943153037,1184.659249194201
Firestone_Industrial_Construcción Pesada_0065,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Traffic Driver,-0.8741522542825477,1834.8623851999998,575.2856356000001,41.2708,10317.7,18255016.48,0.6864693285773069,1.1439654763811604,1233.392541784393
Firestone_Industrial_Construcción Pesada_0069,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Traffic Driver,-0.7947527340978014,1935.0082165354331,562.5055216535433,18.975866141732283,4819.87,9056716.44,0.7093007064018104,1.2582529849805348,1270.279773342147
Firestone_Industrial_Manipulación Ligera_0010,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_03,Traffic Driver,-1.233023773333047,333.977474590164,105.36343975409837,355.500737704918,86742.18,27724192.95,0.6845193230968835,0.8110143710342673,190.81470357627538
Firestone_SUV / 4x4_All Terrain (A/T)_0014,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.26670574227513,314.4124959677419,97.75674516129033,90.49391129032259,22442.49,6758069.56,0.6890812343179898,0.7894493303582094,174.93074216686912
Firestone_SUV / 4x4_All Terrain (A/T)_0016,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Premium Leader,-1.3595284031518773,383.88292107438014,90.71825826446282,215.72995867768594,52206.65,19146594.93,0.763682484204903,0.7355491784369045,157.4459986001154
Firestone_SUV / 4x4_Mud Terrain (M/T)_0010,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9228753080897507,456.3131920168067,109.79624075630252,166.86672268907563,39714.28,17448153.64,0.7593840312373468,1.083570002614859,228.76815363971093
Fulda_Agrícola_Implementos_0017,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,KVI,-1.1272955580822954,594.1617317991632,175.0139560669456,103.69682008368201,24783.54,14125349.76,0.705443910806926,0.8870788080644575,330.265127609457
Fulda_Agrícola_Implementos_0018,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1590396263594474,667.8959387234044,200.3720421276596,202.37340425531914,47557.75,30608940.62,0.6999951182355675,0.8627832709577048,373.24968804303677
Fulda_Agrícola_Implementos_0027,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2489391628756918,630.9389132,209.8468248,271.53896000000003,67884.74,40963800.28,0.6674054802933337,0.8006795124411764,377.86687816819295
Fulda_Agrícola_Implementos_0048,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Competitive Fighter,-1.166457383591646,635.1483168776371,183.76306202531646,144.89898734177214,34341.06,20642014.8,0.7106769282981208,0.8572966437238314,341.3025183400345
Fulda_Agrícola_Implementos_0077,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,KVI,-1.1283661941990484,707.2011251028807,167.28303950617283,57.1319341563786,13883.06,9294658.12,0.7634576168387216,0.8862371144589573,315.5354777360472
Fulda_Agrícola_Premium Radial_0025,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Competitive Fighter,-0.7602814189204746,1955.1855050420168,545.437443697479,53.908109243697474,12830.13,24430901.68,0.7210303358474635,1.3153024329068865,1262.852640391286
Fulda_Agrícola_Premium Radial_0033,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Premium Leader,-0.8045010539347823,1910.8117088353415,506.6424670682731,30.19951807228916,7519.68,13921920.4,0.7348548448150987,1.2430064511525998,1136.4023220620052
Fulda_Camión_Long Haul_0020,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Competitive Fighter,-0.9607782070617862,616.0215917012448,176.66105145228215,130.93817427385892,31556.1,18772087.32,0.713222630777594,1.0408229419130564,360.53392674630027
Fulda_Camión_Obras / Mixto_0022,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Premium Leader,-0.8428554048720649,783.6924941422594,221.254540167364,251.96569037656906,60219.8,45592801.58,0.7176768415913898,1.1864431244310378,483.7604680980839
Fulda_Camión_Obras / Mixto_0045,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Competitive Fighter,-0.8130547195047636,766.2918139240506,249.2501181434599,28.5468776371308,6765.61,5058266.08,0.6747321143010883,1.229929518900162,555.8101960374541
Fulda_Camión_Obras / Mixto_0072,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,KVI,-0.8011256630493474,739.1979563492064,254.57481825396826,41.66003968253968,10498.33,7590671.53,0.6556067071515226,1.2482436228464728,572.3462116767839
Fulda_Camión_Obras / Mixto_0078,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Premium Leader,-0.8378444178145186,838.9660578313253,235.5390236947791,96.2140562248996,23957.3,19347084.21,0.719250830833809,1.1935390136135984,516.6640377029557
Fulda_Camión_Regional_0007,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0973125438042797,610.9820521739131,201.37583260869565,250.72395652173913,57666.51,33982607.38,0.6704063042569129,0.9113173868705572,384.89313016053495
Fulda_Camión_Regional_0023,Camión | Regional,Camión_|_Regional_Community_03,Traffic Driver,-0.9112701401866478,577.0212382978724,153.5869085106383,119.55838297872342,28096.22,15619131.82,0.7338279801213261,1.097369436241133,322.12848771697594
Fulda_Camión_Regional_0028,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0662370853163061,618.7002491596638,196.24296092436973,223.32810924369747,53152.09,31850270.18,0.6828141556579095,0.937877713851365,380.29486047554036
Fulda_Camión_Regional_0044,Camión | Regional,Camión_|_Regional_Community_01,KVI,-1.028725273901451,644.714398340249,217.23700622406636,49.16311203319502,11848.31,7380038.59,0.6630492404337165,0.9720768268942105,428.4080659183546
Fulda_Camión_Regional_0065,Camión | Regional,Camión_|_Regional_Community_02,Premium Leader,-1.1211419721218305,608.1753962809917,175.38018099173553,170.14264462809916,41174.52,24056874.88,0.7116289444390715,0.8919476969606607,331.81012951985787
Fulda_Coche_Budget_0000,Coche | Budget,Coche_|_Budget_Community_02,Competitive Fighter,-2.477625123076595,93.87427649572649,28.165717521367522,126.20115384615384,29531.07,2518380.98,0.6999634130586377,0.40361231030715755,39.533747841625456
Fulda_Coche_Budget_0016,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.7220822595109717,97.34436034482758,26.1065400862069,434.42560344827587,100786.74,8785804.93,0.7318125056887892,0.36736582684303315,35.697190770987085
Fulda_Coche_Budget_0037,Coche | Budget,Coche_|_Budget_Community_03,Premium Leader,-2.6791927171021035,96.84587958333333,33.267093333333335,327.11245833333334,78506.99,6982383.98,0.6564944892187398,0.37324675959914916,45.683928121282456
Fulda_Coche_Budget_0051,Coche | Budget,Coche_|_Budget_Community_03,Premium Leader,-2.7109274364148117,103.7469306122449,25.994948163265306,242.25697959183674,59352.96,5622384.55,0.7494388700479085,0.36887745004436384,35.58389835576603
Fulda_Coche_Budget_0066,Coche | Budget,Coche_|_Budget_Community_02,Competitive Fighter,-2.4903325326078836,98.43407408906883,30.968901619433197,354.91842105263163,87664.85,7685130.47,0.6853843355969321,0.4015527994379116,43.40455076023387
Fulda_Coche_Eco_0023,Coche | Eco,Coche_|_Eco_Community_01,KVI,-1.3551413511193502,188.6523349593496,49.076015040650404,331.38918699186996,81521.74,14631235.16,0.7398600178936285,0.7379304005253751,85.29069847578688
Fulda_Coche_Eco_0041,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.532346724236862,179.06661158798283,63.302177253218886,306.93776824034336,71516.5,12064233.18,0.6464881046675979,0.6525938184767022,104.61278682478604
